month,ret_net,ret_gross,avg_gross_expo,positive,hit_2pct,in_band,shortfall_vs_2pct,cum_hit_rate
2024-06,0.0069943578587119415,0.008284198144821175,0.9888391711278172,True,False,False,-0.013005642141288059,0.7575757575757576
2024-07,0.02238049029168443,0.023455875375247848,0.9966143227072722,True,True,True,0.002380490291684429,0.7611940298507462
2024-08,-0.0068401881454441815,-0.0033318255670706787,0.8644098954618886,False,False,False,-0.026840188145444182,0.75
2024-09,0.03787858567507385,0.03884053027961554,0.9925762701953681,True,True,True,0.01787858567507385,0.7536231884057971
2024-10,-0.012941651937036225,-0.011835371155690555,0.9966161255236451,False,False,False,-0.03294165193703623,0.7428571428571429
2024-11,0.08518761729409019,0.08605713026820205,0.9960638817892996,True,True,False,0.06518761729409019,0.7464788732394366
2024-12,-0.03755121529000527,-0.036381731038715004,0.9030334412014748,False,False,False,-0.05755121529000527,0.7361111111111112
2025-01,0.03741699889244421,0.0381031610990048,0.9880156112933903,True,True,True,0.01741699889244421,0.7397260273972602
2025-02,-0.017949514134748323,-0.017017684029581148,0.9918919217211819,False,False,False,-0.03794951413474833,0.7297297297297297
2025-03,-0.013666769507600596,-0.010606195918737238,0.7931538727977528,False,False,False,-0.0336667695076006,0.72
2025-04,0.008423479856501492,0.011257548487387803,0.7019146431475057,True,False,False,-0.011576520143498508,0.7236842105263158
2025-05,0.0857120550686834,0.08912898879163222,0.9593958634045588,True,True,False,0.0657120550686834,0.7272727272727273
2025-06,0.021559234056060195,0.022476728355601328,0.9909291542884476,True,True,True,0.0015592340560601943,0.7307692307692307
2025-07,0.026885158027833755,0.027686580697075858,0.9985710550587614,True,True,True,0.006885158027833755,0.7341772151898734
2025-08,0.021813481115337208,0.023922066583268675,0.9902371852292176,True,True,True,0.0018134811153372073,0.7375
2025-09,0.023666463722178177,0.02417114305504442,0.9991938380777208,True,True,True,0.0036664637221781766,0.7407407407407407
2025-10,0.00329569747371794,0.0040486530744030524,0.9927862557095012,True,False,False,-0.01670430252628206,0.7439024390243902
