,ret_gross,ret_net,cost,gross_exposure,turnover,nav_gross,nav_net
2021-02-20,0.009000546777889439,0.00899988991344915,6.568644402883127e-07,0.9972976587671566,0.0002351925528230425,1.8404501181260136,1.7532017703986513
2021-02-21,-0.0028364881783682918,-0.0028631373901622376,2.6649211793945976e-05,0.9945708445948678,0.006890336042088191,1.8352297031230724,1.7481821128573245
2021-02-22,-0.00915158794903172,-0.009156657195477428,5.069246445707877e-06,0.9947287316133174,0.0029185517028916114,1.8184344370882664,1.7321746085346246
2021-02-23,-0.002715259149282648,-0.0027212210931202895,5.961943837641279e-06,0.9972669344890175,0.005243669213222785,1.8134969163455918,1.7274609784529127
2021-02-24,-0.007797547450637413,-0.007822075821709823,2.4528371072410832e-05,0.9962062269547359,0.03076721443941719,1.7993560880888024,1.7139486477004091
2021-02-25,0.01194132870468452,0.011940549296072168,7.79408612351773e-07,0.9953461525710591,0.001008484825151613,1.8208427905934461,1.7344141360192122
2021-02-26,-0.017638607198355357,-0.01764979434247405,1.1187144118691553e-05,0.9928802094002721,0.0048159097684286134,1.7887256598402113,1.7038020832137932
2021-02-27,-0.00047688618104212404,-0.0004920686939960889,1.5182512953964823e-05,0.9974326080565387,0.004552398656266632,1.787872641291358,1.7029636955478784
2021-02-28,0.0002418800054062939,7.004525951989822e-05,0.0001718347458863957,0.9399073268382134,0.05793315539771091,1.7883050919354992,1.703082980081886
2021-03-01,0.00028746312200088624,0.0002870393339590467,4.2378804183951225e-07,0.9390821097232384,0.0008259676284266172,1.788819163700317,1.703571831886166
2021-03-02,0.008318374205252747,0.008297357898899039,2.101630635370869e-05,0.9909661135951282,0.05189933499666035,1.8036992308895037,1.7177069770818083
2021-03-03,-0.008859399803991697,-0.008985265485758263,0.00012586568176656658,0.9910144415438401,0.09319785601657105,1.7877195382769013,1.7022729238659888
2021-03-04,-0.00648306066091394,-0.00649820803586078,1.5147374946839945e-05,0.9934862500900753,0.008671033002698298,1.776129644065551,1.6912112002728947
2021-03-05,-0.006007624318193057,-0.0060111228664088455,3.4985482157890647e-06,0.990702003153794,0.004473322446557875,1.7654593244235992,1.6810451219550075
2021-03-06,-0.0006551525541784013,-0.0006605236589878071,5.371104809405808e-06,0.9930583896387204,0.0023563864849264057,1.764302679237905,1.6799347518801302
2021-03-07,0.0010899069758215426,0.0010860372255134896,3.8697503080530034e-06,0.9914017144964723,0.0016566751422479862,1.766225605035467,1.6817592235571057
2021-03-08,0.013101739662876808,0.013092038236313995,9.701426562813213e-06,0.983686131319387,0.007715583177085128,1.7893662330985487,1.7037768796161892
2021-03-09,0.006811361807037957,0.006810815115556633,5.466914813233948e-07,0.9836476466679722,0.00040160699700209307,1.8015542539174796,1.7153809889414149
2021-03-10,0.013186943937718819,0.013182784036501702,4.159901217117472e-06,0.990999713023573,0.007388102993476332,1.8253112488646481,1.7379944860589505
2021-03-11,0.003864327927319544,0.0038605843965264543,3.7435307930894852e-06,0.9931411851320792,0.0041058615584555315,1.8323648500996865,1.7447041604530786
2021-03-12,-0.0007130825703423825,-0.000717275850576302,4.1932802339194965e-06,0.9973036376328938,0.0041624525008145865,1.8310582226625725,1.7434527262923856
2021-03-13,-0.0016474021024861132,-0.0016477624977844323,3.603952983190635e-07,0.9974585874230252,0.00015494979013133204,1.8280417334967836,1.740579930273341
2021-03-14,0.003984184504021043,0.003972210738019522,1.1973766001521197e-05,0.9974454547156234,0.004241200020182797,1.835324989044085,1.747493880562754
2021-03-15,0.0024903070563351004,0.002474729758750528,1.557729758457255e-05,0.9999999999999996,0.008098535902997974,1.8398955118149698,1.7518184556722172
2021-03-16,0.004044666959172284,0.004030011887722269,1.4655071450015197e-05,0.9999999999999997,0.008509709331077578,1.8473372763999372,1.7588783048737076
2021-03-17,-0.000791779108108222,-0.0008044917614016575,1.2712653293435475e-05,0.9998468300028247,0.010978996990763995,1.845874593338854,1.7574633017681287
2021-03-18,0.00035810169346709965,0.00035573404339646597,2.3676500706336778e-06,1.0,0.001954239143981271,1.8465356041566565,1.7580884912945876
2021-03-19,-0.008423285408979178,-0.008424829807538291,1.5443985591139068e-06,0.999744325408152,0.0013787974943749329,1.8309817077450032,1.7432768949688389
2021-03-20,0.002062369181721331,0.002059416947867602,2.9522338537291185e-06,1.0,0.002014482303486727,1.834757867991352,1.7468670289511636
2021-03-21,0.00018810207838797934,0.0001741105686445285,1.3991509743450843e-05,1.0000000000000002,0.005306067387138094,1.83510298975966,1.7471711769629208
2021-03-22,-0.0018028977269441478,-0.001804070882695018,1.1731557508702694e-06,0.9996374187875657,0.0006960293177903029,1.8317944867507139,1.744019156315478
2021-03-23,0.004607580303173422,0.004606242331281571,1.3379718918517864e-06,0.9964996725859678,0.0031397307774158143,1.840234626947328,1.7520525311798645
2021-03-24,-0.0015717628352047456,-0.0015729974402927086,1.2346050879629267e-06,0.9972825493841505,0.001523377881257329,1.8373422145526352,1.74929655703306
2021-03-25,-0.01372430554714445,-0.01373491066258959,1.060511544513918e-05,0.9987616826512817,0.007454263909818244,1.8121259686054478,1.7252701250998355
2021-03-26,0.011433622290069624,0.011248063345827378,0.0001855589442422454,0.9982547447665661,0.1469606613414932,1.8328451324725092,1.7446760727556219
2021-03-27,0.0005316489881747291,0.0005314253417940525,2.2364638067662444e-07,0.998332992389171,7.824762260499104e-05,1.8338195627326694,1.745603237833906
2021-03-28,0.0005395913587083352,0.00037497944787645375,0.0001646119108318815,0.9999999999999998,0.12562188267996888,1.8348090759221503,1.7462578031722402
2021-03-29,0.012255832584431197,0.01225528969448435,5.428899468477547e-07,0.9999999999999993,0.00044149594444241563,1.8572961887810473,1.7676586984313698
2021-03-30,0.004826383177540572,0.004823086960222608,3.2962173179639132e-06,0.9929738884941264,0.007362491231258586,1.8662602118622904,1.7761842700498982
2021-03-31,0.0008761577558825924,0.0008716654213693628,4.492334513229628e-06,1.0,0.007026111505874323,1.8678953502214088,1.777732508460081
2021-04-01,0.007812709712369716,0.007800273758402392,1.2435953967324611e-05,1.0,0.008105676614119126,1.8824886743657738,1.791599308695281
2021-04-02,0.001566121175781952,0.0015660861650642652,3.5010717686923644e-08,1.0000000000000002,2.8122368876724087e-05,1.885436879741868,1.7944051075859677
2021-04-03,0.0029711396592694804,0.0029630387184797304,8.100940789749957e-06,1.0000000000000002,0.006701716432754138,1.8910387760303184,1.7997219993963829
2021-04-04,-0.0022372060294441215,-0.0022488823249647402,1.1676295520618801e-05,1.0000000000000007,0.0049624916260497445,1.8868081326786708,1.7956746364020901
2021-04-05,0.014271317449136109,0.01426837085800191,2.9465911341997546e-06,1.0000000000000002,0.0024039767587674104,1.9137353705057396,1.8212959880545827
2021-04-06,0.00807735790952983,0.008074266840110172,3.091069419658535e-06,0.9972385505833135,0.002761449416686801,1.9291932960374414,1.8360016178569574
2021-04-07,0.004786629597161072,0.0047819507683405,4.67882882057197e-06,0.9999999999999996,0.0027614494166866136,1.9384276297668988,1.8447812872041427
2021-04-08,-0.0029806397915775606,-0.00299074613408326,1.010634250569939e-05,0.9999999999999996,0.007923721240694877,1.9326498752405221,1.8392640147012078
2021-04-09,0.0010817822511571533,0.0009167499964159033,0.00016503225474125003,0.9999999999999998,0.1300921289077556,1.9347405815732583,1.8409501599800933
2021-04-10,-7.226782016981412e-05,-0.00021047414163152882,0.0001382063214617147,1.0000000000000002,0.11598233184942879,1.9346007620888341,1.8405626875753849
2021-04-11,0.0028404426498780853,0.002825889554773646,1.4553095104438926e-05,1.0000000000000004,0.004425226004954114,1.9400958846039578,1.8457639144491105
2021-04-12,0.0053686081972945925,0.0053520050192173325,1.6603178077260383e-05,1.0000000000000002,0.01387440149370616,1.95051149927358,1.8556424521835322
2021-04-13,0.0018443550456449507,0.0018411475859587665,3.207459686184179e-06,0.9999999999999997,0.002226176914373743,1.9541089349988534,1.8590589638047725
2021-04-14,0.007441015831812853,0.007433529850433437,7.485981379415896e-06,1.0,0.006182676513280689,1.9686494905212666,1.872878334105931
2021-04-15,0.007278224928332886,0.007277699617615818,5.253107170674599e-07,0.9999999999999997,0.0004138313150709429,1.9829777643183284,1.8865085800418946
2021-04-16,0.01439891776744884,0.014397125658937813,1.7921085110278539e-06,1.0,0.0013434302664341968,2.0115304980814277,1.9136688811254223
2021-04-17,0.003894411699247922,0.0038925622690486827,1.8494301992393927e-06,0.9992427088260435,0.0007940436562833006,2.01936422598655,1.9211179564075438
2021-04-18,-0.0021552990350364918,-0.002193124662724922,3.782562768843052e-05,0.9959977074694009,0.008933742329093153,2.0150118922188938,1.9169047052373427
2021-04-19,-0.0030263266929168,-0.00303044044134321,4.113748426409697e-06,0.9950231411760225,0.002489148641291168,2.008913807942927,1.9110956396963903
2021-04-20,-0.006665038645764813,-0.006793986847986849,0.00012894820222203647,0.9375785396379983,0.06432058561983972,1.9955243197769768,1.898111681055048
2021-04-21,-0.0023036460760918354,-0.0023243598460398465,2.0713769948010872e-05,0.9983599778477322,0.06078143820973471,1.9909273380079768,1.8936997864803045
2021-04-22,0.006342628311546887,0.0063408057386468404,1.8225729000463031e-06,0.9962533376480608,0.0025238516335327928,2.003555050108259,1.9057073689536932
2021-04-23,-0.008529739707157955,-0.008532998899777993,3.2591926200389203e-06,0.9955730251123175,0.0017974895674075406,1.9864652470418735,1.8894459700711126
2021-04-24,4.792299562376943e-06,2.6495394023225135e-06,2.14276016005443e-06,0.9960199645912543,0.00044693947893686796,1.9864747667784075,1.8894509762326588
2021-04-25,-0.00014050439236774543,-0.00014158599694008618,1.0816045723407448e-06,0.9958081571380377,0.0002118074532165867,1.9861956583483473,1.8891834564325194
2021-04-26,0.008414973040671998,0.008414080576574506,8.924640974913851e-07,0.9973125066845999,0.0015043495465621364,2.0029094412668482,1.905079198258874
2021-04-27,-0.0010389676669878838,-0.001041253236552023,2.285569564139239e-06,0.9952750663393575,0.0025575843619168245,2.000828483117467,1.903095528377799
2021-04-28,-0.00018845827682217292,-0.00018952221092003504,1.0639340978621087e-06,0.9973400416991247,0.0020649753597675458,2.000451410429322,1.9027348495056688
2021-04-29,0.003987867278736237,0.003985453418833401,2.413859902835889e-06,0.9970301030364908,0.0006972347578508741,2.008428945151675,1.9103181106167648
2021-04-30,-0.0036219790439863983,-0.00362215524903067,1.76205044271749e-07,0.9969754697482133,0.00011635654441969061,2.001154457601,1.903398641845076
2021-05-01,0.0007031871580563668,0.0007031180221395398,6.913591682692218e-08,0.996989386932152,1.3917183938793893e-05,2.002561643716872,1.904736955733473
2021-05-02,0.0026468658373196238,0.002462470239195429,0.0001843955981241946,1.0,0.13646148620861853,2.0078621557187524,1.9094273138004623
2021-05-03,0.0028635223026404933,0.002861133322756735,2.3889798837582985e-06,0.9999999999999997,0.0017085642178378442,2.013611713782281,1.9148904399153588
2021-05-04,0.0022700994937575113,0.0022592419537167487,1.0857540040762539e-05,0.9940312943289369,0.01209277847605034,2.018182812714362,1.9192166407339868
2021-05-05,-5.590646682533587e-05,-7.744689703335639e-05,2.154043020802051e-05,0.9990298513445192,0.010491558485307743,2.0180699832438957,1.919068003360427
2021-05-06,-0.0005152008455013261,-0.000733813572905481,0.00021861272740415484,0.9997475675604242,0.16513498052142286,2.017030271882248,1.9176597652122325
2021-05-07,0.010534316751853788,0.010338053785780772,0.0001962629660730155,0.9997297862970508,0.14090295253692578,2.038278307664333,1.937484635007824
2021-05-08,0.00022407605450630537,0.00022268513338881185,1.3909211174935281e-06,0.9997948390993184,0.0004818143030654357,2.0387350370255004,1.9379160840322096
2021-05-09,0.0015621602120258378,0.0015519101676388823,1.0250044386955647e-05,0.9994257231161232,0.003177123599262744,2.041919867783205,1.94092355570705
2021-05-10,0.007887934802078542,0.007887214733731213,7.200683473294854e-07,0.9994702696335276,0.0004897035900645157,2.058026398571348,1.9562320365726686
2021-05-11,-0.020125134636614122,-0.02012731000954993,2.175372935807726e-06,0.9994902444151932,0.0015597999223085429,2.0166083402143933,1.9168583479219574
2021-05-12,-0.005633288783797907,-0.005822689271033569,0.00018940048723566202,0.9999999999999997,0.14048926915620638,2.0052482030701504,1.9056970773854212
2021-05-13,-0.008488900481484134,-0.00879854872178402,0.00030964824029988425,0.4968263041998835,0.5758135771420494,1.988225850633613,1.8889297088010841
2021-05-14,0.008774854223377983,0.008649476672989678,0.00012537755038830533,0.5456184232596796,0.12143200040172865,2.005672242636075,1.9052679622542763
2021-05-15,0.000575356682289984,0.0005747627344525832,5.939478374007676e-07,0.5457633266157784,0.00014490335609878766,2.006826219563359,1.9063630392781263
2021-05-16,-0.00036597243101443676,-0.00037353200697999095,7.559575965554173e-06,0.5462700113504826,0.0016525839597675588,2.006091776493162,1.9056509516660323
2021-05-17,0.0016095248462279787,0.0015901172373002184,1.940760892776026e-05,0.592845228503362,0.04657521715287955,2.0093206310512413,1.9086811600925542
2021-05-18,-0.001326879308064841,-0.0013489112757198425,2.203196765500149e-05,0.6448592683818551,0.05201403987849328,2.0066545050826314,1.9061065185539514
2021-05-19,-0.01442054855899748,-0.014483424979352679,6.287642035519805e-05,0.793735604702869,0.14887633632101385,1.9777174463509564,1.87849956778982
2021-05-20,0.0063500871398629154,0.0063286056001126455,2.1481539750270137e-05,0.8428631138767101,0.049127509173840865,1.9902761244733123,1.8903878506743437
2021-05-21,0.01377979822809511,0.0137568874828423,2.2910745252810726e-05,0.8878286343637012,0.044965520486990915,2.0177017278867497,1.9163937036350025
2021-05-22,-0.0007509674227165699,-0.0007517759961605751,8.085734440052265e-07,0.8877889106723046,0.00016741143198668656,2.016186499620348,1.9149530048494163
2021-05-23,-0.00037726868662421283,-0.0003925176686150034,1.5248981990790568e-05,0.8882523882022031,0.0034514017581618503,2.0154258555876465,1.9142013519604455
2021-05-24,-7.168997524689718e-05,-9.349507794967448e-05,2.18051027027773e-05,0.9395219598254162,0.05143891150820194,2.0152813697579477,1.9140223835558325
2021-05-25,0.0064037478565854905,0.006381639606726366,2.210824985912473e-05,0.9927666106654153,0.053265498467055195,2.0281867235099518,1.9262369846068934
2021-05-26,-0.003252190568494735,-0.003252770069586775,5.795010920398703e-07,0.9925237694633264,0.00024284120208863634,2.0215906737766067,1.919971378596433
2021-05-27,0.0030120010412513346,0.0030044796403093823,7.521400941952514e-06,0.9943141838923014,0.01830161957569214,2.0276797069910057,1.925739893513403
2021-05-28,0.001419168738569922,0.001418627538384637,5.412001852848863e-07,0.9934020773985097,0.0009892603010037996,2.0305573266429997,1.928471801158107
2021-05-29,-0.0004628012681721035,-0.00046281787322891173,1.660505680822003e-08,0.9934063090786411,4.231680131500538e-06,2.029617582137133,1.9275792699405132
2021-05-30,-0.0003095630172512022,-0.0003303599501101312,2.0796932858929022e-05,0.9931975792091673,0.005576095736813573,2.028989287594541,1.9269424749490625
2021-05-31,0.0003395218648491109,0.0003393712875805105,1.505772686004184e-07,0.9931890046623462,4.2067657000809024e-05,2.0296781738212237,1.9275964238978796
2021-06-01,0.0045545118937337465,0.004554144251662591,3.676420711547971e-07,0.9940219127271845,0.0008636444223359702,2.038922367204344,1.9363749760712994
2021-06-02,-0.006220005540535358,-0.006220424993896532,4.1945336117460883e-07,0.9946684338751578,0.0006669009702168108,2.0262402587836115,1.9243299007725896
2021-06-03,-0.002469815132148107,-0.0024702912921945918,4.7616004648469407e-07,0.9958268262605775,0.0011726015483543442,2.0212358199311002,1.9195762453754015
2021-06-04,0.008138387507956884,0.00812068950747878,1.7698000478103687e-05,0.9940473517807249,0.055259044716480916,2.0376854202786623,1.9351645280500271
2021-06-05,-0.00038794515844724973,-0.0003886016146375646,6.564561903148566e-07,0.9942430563039423,0.00019570452321733631,2.036894910085427,1.9344125199898374
2021-06-06,-4.1342395141337516e-05,-5.921846576227149e-05,1.7876070620933973e-05,0.9897889987329213,0.005516920098970516,2.0368106999711926,1.9342979670482523
2021-06-07,0.003832055760846353,0.0038161436059792092,1.5912154867143675e-05,0.9889110653103581,0.052606681583605534,2.0446158721477707,1.941679525867262
2021-06-08,0.0008445654222721435,0.0004365783349547899,0.00040798708731735355,0.8927971912757334,1.3810818118748556,2.0463426840152157,1.9425272210816806
2021-06-09,-1.63181693420991e-05,-1.6661256501422382e-05,3.4308715932328384e-07,0.8937121725876744,0.0009149813119410859,2.046309291448766,1.9424948561373891
2021-06-10,0.000844552663839083,0.0006470362410590273,0.0001975164227800558,0.35681910651074966,0.7495814717348858,2.0480375074118973,1.943751720707381
2021-06-11,0.0011938462110081128,0.001188148934566489,5.6972764416237526e-06,0.373613896463617,0.01679478995286708,2.0504825492301237,1.946061187243401
2021-06-12,-0.0001545475769907262,-0.0001574507234580385,2.9031464673123124e-06,0.3746851239849907,0.0010712275213737715,2.0501656521204783,1.9457547785015759
2021-06-13,-5.450854208748143e-05,-6.400638732594281e-05,9.497845238461383e-06,0.374717014650368,0.0031695228431742376,2.0500539005797433,1.9456302377675818
2021-06-14,-0.00030716002239157016,-0.00035617628839951335,4.9016266007943205e-05,0.5285712952453441,0.15385428059497597,2.0494242059777372,1.9449372504108957
2021-06-15,0.0017308486328839682,0.0017296580809560674,1.1905519279009136e-06,0.5315725914561635,0.0030012962108194458,2.052971449062853,1.9483013268430214
2021-06-16,-0.00175262210333291,-0.0017692493856754827,1.6627282342572647e-05,0.5810951402974047,0.04952254884124149,2.049373365923714,1.9448542959173936
2021-06-17,-0.005567556183800623,-0.005581018492036278,1.3462308235655696e-05,0.6211298032355261,0.0400346629381214,2.037963364567349,1.9340000281275624
2021-06-18,-0.0035656720223300746,-0.0035688159981564008,3.1439758263262717e-06,0.629230601922887,0.008100798687360635,2.030696655615778,1.9270979378867459
2021-06-19,-0.0002330155088775916,-0.0002330389270886195,2.3418211027884056e-08,0.6292409945900347,1.0392667147720983e-05,2.0302234718011936,1.9266488490509062
2021-06-20,-0.0001167319520517561,-0.00012546888584960886,8.736933797852776e-06,0.629265651430686,0.00376456686744026,2.029986479852229,1.9264071145663924
2021-06-21,-0.0013706499296591995,-0.001375990528271038,5.340598611838358e-06,0.6139136649866542,0.015351986444031582,2.0272040790264105,1.923756396623155
2021-06-22,0.0041944202805352555,0.0041923668268454145,2.0534536898408563e-06,0.6079846138163603,0.005929051170293735,2.035707024928263,1.9318214891232894
2021-06-23,0.0025683368402700892,0.002548250913694434,2.008592657565529e-05,0.6645089940080948,0.056524380191734176,2.0409354062763825,1.9367442549980425
2021-06-24,0.0024902265534783863,0.0024694486224303364,2.0777931048049893e-05,0.7227409387355479,0.05823194472745345,2.046017797819026,1.9415269454305473
2021-06-25,-0.001762080571404122,-0.0020171171530032265,0.0002550365815991045,0.817221389393355,0.10786213960817252,2.0424125496087417,1.9376106581259014
2021-06-26,0.009366365964580167,0.00936623826091947,1.2770366069600377e-07,0.8172339805450037,5.153969693390617e-05,2.0615425329990287,1.9557587812068056
2021-06-27,-0.0011529045100416011,-0.0011722836437576265,1.9379133716025477e-05,0.8142456748379164,0.008292381187876157,2.0591657713150915,1.9534660771764614
2021-06-28,-0.0025635180721043185,-0.0025948716658024456,3.135359369812695e-05,0.8010250275024625,0.013220647335453858,2.053887062646867,1.94839708340269
2021-06-29,-0.000762024611797548,-0.0007660527259096914,4.028114112143502e-06,0.8113474524977815,0.010650234188568052,2.052321950155277,1.946904508505795
2021-06-30,-0.004622162876079318,-0.004633581793715903,1.141891763658535e-05,0.8101653248527083,0.007399882610802843,2.0428357838275066,1.9378833672210791
2021-07-01,0.0026938729423286478,0.0026922804724021612,1.5924699264866206e-06,0.812536526503499,0.0029401570883463603,2.04833892387118,1.9431006927684413
2021-07-02,0.008835067133574048,0.008830920621753974,4.146511820073544e-06,0.8102072198596605,0.0023293066438383023,2.066436135775895,1.9602600607463547
2021-07-03,-0.0008626756781693318,-0.0008653484688514185,2.672790682086671e-06,0.811317374918292,0.0011101550586318128,2.064653471581071,1.9585637527042372
2021-07-04,-0.00180532518322567,-0.0018248012004970318,1.9476017271361697e-05,0.8081514148044078,0.008930414967599627,2.0609261006741915,1.9549897632170525
2021-07-05,-0.002574234308819196,-0.0025843007385502417,1.006642973104607e-05,0.8124372297381742,0.004285814933766513,2.0556207939978948,1.9499374817281125
2021-07-06,0.006299875869619627,0.006295182552928703,4.693316690924095e-06,0.8113498051918974,0.004299078072194709,2.0685709498350904,1.9622126941423892
2021-07-07,-0.0049058425551424915,-0.004908579956376327,2.737401233835122e-06,0.8091459324610277,0.0022038727308695376,2.0584228664410578,1.9525810162417747
2021-07-08,-0.006537205055506604,-0.0065498196558500645,1.261460034346078e-05,0.8271568200945709,0.023018862088883714,2.0449665340721888,1.9397919627219546
2021-07-09,0.01185952184146682,0.01185565303539947,3.868806067348526e-06,0.8247300612370255,0.0024267588575457807,2.0692188593480867,1.9627894631928426
2021-07-10,-0.0018673208222215322,-0.001869248872128896,1.9280499073638573e-06,0.8255408348182143,0.0008107735811888729,2.0653549638862927,1.9591205212025429
2021-07-11,0.0014903637628169394,0.001476962211247074,1.3401551569865483e-05,0.8224817138681735,0.005820323757767129,2.068433094081823,1.9620140681796379
2021-07-12,0.002505357418722122,0.0024957605497378794,9.596868984242495e-06,0.8097941547806453,0.017397385561027278,2.073615258279211,1.966910785489031
2021-07-13,0.004182392259165169,0.004179420765483314,2.971493681854583e-06,0.8037897793044648,0.006004375476180585,2.082287930683925,1.9751313332697569
2021-07-14,0.004398378100677964,0.004348603725054599,4.977437562336458e-05,0.8894483104406011,0.08565853113613599,2.0914466203175515,1.9837203967430859
2021-07-15,-0.0032821342232760386,-0.003302417070588783,2.0282847312744077e-05,0.9364610095760547,0.05170902277473443,2.0845822117888524,1.9771693246416064
2021-07-16,0.007124102124851548,0.007121673855874476,2.428268977071936e-06,0.9351858934215717,0.001411174367780247,2.099432988353285,1.9912500797295434
2021-07-17,0.003740747912329504,0.003740683051935893,6.486039361090112e-08,0.9351812446774243,3.5750235266491376e-05,2.1072864379215432,1.9986987151549538
2021-07-18,-0.0003462922508454189,-0.00044350185154844445,9.720960070302551e-05,0.8816542621567427,0.055000078645026165,2.1065567009577792,1.9978122885740952
2021-07-19,-0.015396687142325635,-0.015399881178012957,3.1940356873225538e-06,0.8761708048257792,0.0054834573309631915,2.0741227064855625,1.96704621671408
2021-07-20,0.004370865991383288,0.0040655701562446675,0.00030529583513862045,0.9955786552588465,1.1680628469523031,2.083188418885296,1.9750433811087067
2021-07-21,0.016008137573877153,0.015593935154107461,0.00041420241976969265,0.9595347699439335,1.2514268120704575,2.1165363856871195,2.005842079520265
2021-07-22,-0.0042805657242333895,-0.004307311246394936,2.6745522161546463e-05,0.9982439519242732,0.04994158335124294,2.1074764125804544,1.997202293372655
2021-07-23,0.0028009265019572406,0.0027912855647737015,9.640937183538913e-06,0.9991307308085592,0.007953744109935655,2.113379299116701,2.0027770553040787
2021-07-24,-0.002033457081142604,-0.0020505628129265014,1.710573178389713e-05,0.9901043211731979,0.009026409635361301,2.109081833015772,1.9986702351518897
2021-07-25,-7.429264689864194e-06,-0.00015372103972251415,0.00014629177503264998,0.9239565123617417,0.07825725373186285,2.109066164088582,1.9983629974852797
2021-07-26,0.001846486692444059,0.0018413642537851087,5.122438658950376e-06,0.9335648665708162,0.009757402849588873,2.112960526694056,2.0020427116749357
2021-07-27,0.001753196104811147,0.0017287755855170325,2.442051929411444e-05,0.9998314970661055,0.06640356753590129,2.116664960859076,2.005503794236042
2021-07-28,0.002490056361864223,0.0024895885856358172,4.67776228405687e-07,0.9990009712855566,0.0009806414276054777,2.1219355759107983,2.010496673590621
2021-07-29,0.0024060176843425036,0.0024058954232089166,1.2226113358692318e-07,0.9991084162057897,0.00010744492023326854,2.127040990431475,2.0153337183359894
2021-07-30,-0.000935687476843498,-0.0009358771321323072,1.8965528880919426e-07,0.9992629335661252,0.00015451736033508378,2.1250507448139957,2.0134476135953836
2021-07-31,3.3089414955926426e-05,3.2942629175486685e-05,1.46785780439738e-07,0.9993472060129831,8.427244685797666e-05,2.125121061499893,2.0135139418534824
2021-08-01,3.461660171235612e-05,8.84233528204239e-06,2.5774266430313725e-05,0.9995135980572917,0.01405566444508462,2.12519462596927,2.013531746018851
2021-08-02,0.004352974152645527,0.004352318053217347,6.560994281797164e-07,0.9998705513693286,0.00039496857773562257,2.134445543245455,2.0222952765877755
2021-08-03,-0.0036572125005050315,-0.0036577692979255726,5.567974205412879e-07,0.9993962418805123,0.00047430948881658054,2.1266394223230507,2.0148981870137326
2021-08-04,0.003919955835601907,0.003919852753362884,1.0308223902289918e-07,0.99962832677,0.00024848910886777543,2.134975754936807,2.0227962912198443
2021-08-05,0.0010200072684186984,0.0009700583796898892,4.994888872880922e-05,0.8673929631604383,0.13223536360956156,2.1371534457247408,2.0247585217125477
2021-08-06,0.0026069059116882462,0.002605898547564315,1.0073641239312512e-06,0.8651807504018756,0.0023916020205204027,2.1427248036765856,2.0300348370034467
2021-08-07,5.503060688742289e-05,5.5029203176734115e-05,1.4037106887723902e-09,0.8651799988377877,7.515640878860003e-07,2.1428427191229247,2.0301465482029477
2021-08-08,-0.0008094553630822127,-0.0008253784028976735,1.5923039815460905e-05,0.8651779709429331,0.008578471301487438,2.141108183591689,2.0284709090873436
2021-08-09,0.0012186060485995403,0.0012177413857492084,8.646628503318543e-07,0.8650866657725189,0.0006243309063911741,2.1437173509749194,2.030941062063128
2021-08-10,-0.0007271278111411474,-0.0007280382799904869,9.104688493395267e-07,0.8664284771628074,0.0017511222789707308,2.1421585944698,2.0294624592255412
2021-08-11,-0.0005632188148227559,-0.0008835915169156638,0.0003203727020929078,0.9998767793337978,1.2157449528169395,2.1409520904450603,2.027669243412671
2021-08-12,0.00044175018777493035,0.00044154635143636007,2.038363385702818e-07,0.9998363805748622,0.0006907198601030484,2.1418978564330313,2.0285645533690198
2021-08-13,-0.00047582825659283403,-0.0004971055175258893,2.127726093305533e-05,0.9997571253613128,0.07790114301465749,2.140878680910205,2.0275561427368824
2021-08-14,0.00012284418722611766,0.00012279684864490375,4.7338581213916894e-08,0.9997788857671538,2.1760405841198438e-05,2.141141675411711,2.027805120241661
2021-08-15,0.00024621284319451144,0.00023411535458550984,1.2097488609001586e-05,1.0,0.006051445929906574,2.1416688519912968,2.0282798605564167
2021-08-16,-0.00025021600275986346,-0.00031336658178276057,6.315057902289714e-05,1.0,0.05535879108523856,2.141132972171916,2.0276442654296156
2021-08-17,0.002368325169403468,0.0023534283326003,1.4896836803167997e-05,1.0,0.05644204807539088,2.146203871280951,2.0324161808923122
2021-08-18,-1.4793402525164477e-06,-1.5269686292949525e-05,1.3790346040433079e-05,0.9997757680863132,0.048409160822829936,2.146200696315174,2.0323851465348133
2021-08-19,-0.002884985185373693,-0.002919136266676244,3.415108130255122e-05,0.9999999999999998,0.09708879386985597,2.140008939101466,2.0264523373457095
2021-08-20,0.008054542783427349,0.008049380857047482,5.161926379867474e-06,0.9999997676512534,0.015313442861231822,2.1572457326583754,2.042764023997659
2021-08-21,0.0024692322709970183,0.0024624695697104807,6.762701286537475e-06,1.0,0.005643985262495195,2.1625724734379257,2.0477942682448522
2021-08-22,-0.0004455266352832848,-0.0004543902555846171,8.86362030133227e-06,0.9999999999999999,0.0041567928800475586,2.161608989800279,2.04686377048392
2021-08-23,0.002293970218112946,0.002289910405787598,4.059812325347768e-06,0.9980966082809517,0.0043061492108632336,2.1665676564460856,2.051550905131181
2021-08-24,0.0022263551140777253,0.0022258763456295583,4.787684481668199e-07,0.9989896701142701,0.001111906541832767,2.17139120542801,2.056117403762767
2021-08-25,-0.002424846202956289,-0.0024557156426607955,3.086943970450645e-05,0.9999999999999998,0.07936323441994436,2.1661259157083954,2.0510681640912
2021-08-26,0.0001899009071476519,0.00018738832553304158,2.512581614610325e-06,0.9999999999999999,0.00667583063622373,2.1665372649847843,2.051452510320023
